[2018-04-01 00:04:01,728264] front.INFO  [NULL] [c62a11a6] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /plugin/products/detail/446/review, 54.36.148.200, NULL, Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)]
[2018-04-01 01:03:12,079450] front.INFO  [a2d924fb] [6b6eb135] [NULL] [ProductReviewEvent:onProductDetailRender:32] - Event: product review hook into the product detail start.   [GET, /products/detail/425, 66.249.79.159, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:03:12,091641] front.INFO  [a2d924fb] [6b6eb135] [NULL] [ProductReviewEvent:onProductDetailRender:85] - Event: product review render success. {"Product id":425}  [GET, /products/detail/425, 66.249.79.159, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:03:12,091713] front.INFO  [a2d924fb] [6b6eb135] [NULL] [ProductReviewEvent:onProductDetailRender:86] - Event: product review hook into the product detail end.   [GET, /products/detail/425, 66.249.79.159, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:03:12,773646] front.INFO  [a2d924fb] [6b6eb135] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/425, 66.249.79.159, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:03:13,174659] front.INFO  [a2d924fb] [6b6eb135] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [GET, /products/detail/425, 66.249.79.159, NULL, Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:16,760774] front.INFO  [NULL] [46af9de2] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:16,763154] front.INFO  [NULL] [46af9de2] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:16,817049] front.INFO  [453c3c63] [46af9de2] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:16,934270] front.INFO  [453c3c63] [46af9de2] [NULL] [Event:onRenderProductDetail:56] - RelatedProduct trigger onRenderProductDetail start   [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:16,944556] front.INFO  [453c3c63] [46af9de2] [NULL] [Maker:onRenderProductDetail:170] - Event: product maker hook into the product detail start.   [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:16,948108] front.INFO  [453c3c63] [46af9de2] [NULL] [Maker:onRenderProductDetail:191] - Event: product maker not found. {"Product id":35}  [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:16,948457] front.INFO  [453c3c63] [46af9de2] [NULL] [ProductReviewEvent:onProductDetailRender:32] - Event: product review hook into the product detail start.   [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:16,959668] front.INFO  [453c3c63] [46af9de2] [NULL] [ProductReviewEvent:onProductDetailRender:85] - Event: product review render success. {"Product id":35}  [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:16,959747] front.INFO  [453c3c63] [46af9de2] [NULL] [ProductReviewEvent:onProductDetailRender:86] - Event: product review hook into the product detail end.   [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:17,956662] front.INFO  [453c3c63] [46af9de2] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:18,353991] front.INFO  [453c3c63] [46af9de2] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["product_detail"]  [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:20,652521] front.INFO  [NULL] [fd2bc03a] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:20,654888] front.INFO  [NULL] [fd2bc03a] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["product_detail"]  [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:20,743775] front.INFO  [483bb80e] [fd2bc03a] [NULL] [LogListener:onKernelController:73] - LOGIC START ["product_detail"]  [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:20,874828] front.INFO  [483bb80e] [fd2bc03a] [NULL] [Event:onRenderProductDetail:56] - RelatedProduct trigger onRenderProductDetail start   [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:20,884614] front.INFO  [483bb80e] [fd2bc03a] [NULL] [Maker:onRenderProductDetail:170] - Event: product maker hook into the product detail start.   [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:20,888009] front.INFO  [483bb80e] [fd2bc03a] [NULL] [Maker:onRenderProductDetail:191] - Event: product maker not found. {"Product id":35}  [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:20,888355] front.INFO  [483bb80e] [fd2bc03a] [NULL] [ProductReviewEvent:onProductDetailRender:32] - Event: product review hook into the product detail start.   [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:20,898572] front.INFO  [483bb80e] [fd2bc03a] [NULL] [ProductReviewEvent:onProductDetailRender:85] - Event: product review render success. {"Product id":35}  [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:20,898668] front.INFO  [483bb80e] [fd2bc03a] [NULL] [ProductReviewEvent:onProductDetailRender:86] - Event: product review hook into the product detail end.   [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
[2018-04-01 01:11:21,680842] front.INFO  [483bb80e] [fd2bc03a] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["product_detail"]  [GET, /products/detail/35, 66.249.79.158, NULL, Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)]
